Policy,Indicator,score,rank
H8_Protection of elderly people,Human Freedom Score ,0.00894309850208835,60
H8_Protection of elderly people,"Immunization, DPT",0.008908143861067735,61
H8_Protection of elderly people,Energy use,0.008837112395657102,62
H8_Protection of elderly people,Electricity production from nuclear sources,0.00880188883691897,63
H8_Protection of elderly people,Output per worker,0.008752985763608076,64
H8_Protection of elderly people,Fixed broadband subscriptions,0.008695516972815683,65
H8_Protection of elderly people,Net migration,0.008608105490368364,66
H8_Protection of elderly people,People with basic handwashing facilities including soap and water,0.008425718428490483,67
H8_Protection of elderly people,Total greenhouse gas emissions,0.008401045078218785,68
H8_Protection of elderly people,Aggregate score for the Political Rights category,0.00818750539591362,69
H8_Protection of elderly people,"Literacy rate, adult total",0.00779712166820781,70
H8_Protection of elderly people,PM2.5 air pollution,0.007759843080511407,71
H8_Protection of elderly people,Age dependency ratio,0.0077423854422713585,72
H8_Protection of elderly people,Population,0.00770821616771213,73
H8_Protection of elderly people,Physicians,0.007574772264537308,74
H8_Protection of elderly people,Political stability and absence of violence,0.007551331409104679,75
H8_Protection of elderly people,"Immunization, measles ",0.007474290483741398,76
H8_Protection of elderly people,"Electricity production from oil, gas and coal sources",0.0074620396338760595,77
H8_Protection of elderly people,"Primary completion rate, total",0.007455807168681425,78
H8_Protection of elderly people,"Energy imports, net ",0.0073992886552036756,79
H8_Protection of elderly people,"Foreign direct investment, net inflows",0.007329939614027631,80
H8_Protection of elderly people,Electric power consumption,0.006943869045514352,81
H8_Protection of elderly people,Prevalence of Respiratory infections and tuberculosis,0.0069259026164681095,82
H8_Protection of elderly people,People using at least basic sanitation services,0.0068564639955633645,83
H8_Protection of elderly people,"Unemployment, total (% of total labor force)",0.0067961489069359934,84
H8_Protection of elderly people,"Intentional homicides (per 100,000 people)",0.00678927875784453,85
H8_Protection of elderly people,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.006361708253978524,86
H8_Protection of elderly people,Fossil fuel energy consumption,0.006179026423816189,87
H8_Protection of elderly people,Electricity production from coal sources,0.006176699250104413,88
H8_Protection of elderly people,Women who believe a husband is justified in beating his wife (any of five reasons),0.006096043282271094,89
H8_Protection of elderly people,Volume of exports of goods and services,0.006063710042427198,90
H8_Protection of elderly people,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.005922941030695045,91
H8_Protection of elderly people,Fixed telephone subscriptions,0.005838037587226215,92
H8_Protection of elderly people,Proportion of seats held by women in national parliaments,0.005630145647192235,93
H8_Protection of elderly people,Voice and accountability,0.0055954841184505145,94
H8_Protection of elderly people,"CPIA transparency, accountability, and corruption in the public sector",0.005204220388561574,95
H8_Protection of elderly people,Access to electricity,0.005037317213911297,96
H8_Protection of elderly people,"Labor force participation rate, female (% of female population ages 15+)",0.004959278929167041,97
H8_Protection of elderly people,CO2 emissions,0.00455856631561798,98
H8_Protection of elderly people,Prevalence of chronic kidney disease,0.004529437848661933,99
H8_Protection of elderly people,Corruption Perceptions Index,0.004332550487417488,100
H8_Protection of elderly people,Households and NPISHs final consumption expenditure,0.002996438133251426,101
H8_Protection of elderly people,Current health expenditure,0.0020578765487793455,102
H8_Protection of elderly people,SF6 gas emissions,0.0019261463058086884,103
H8_Protection of elderly people,Energy related methane emissions,0.0019114646664071195,104
H8_Protection of elderly people,"Government expenditure of education, total",0.0,105
